UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
2233,NA,A,Rachel,female,Social Media Specialist,Marketing,01/07/2009,,176376
2234,Rivera,W,Omar,female,HR Assistant,Human Resources,11/07/2006,,68357
2235,Leonard,I,Roberta,male,Customer Experience Manager,Customer Service,15/03/2009,,100878
2236,Smith,V,Eric,other,Social Media Specialist,Marketing,09/08/2007,,196916
2237,Johnson,X,Travis,other,Financial Analyst,Finance,19/07/2008,,187834
2238,Taylor,P,Riley,male,Sales Manager,Sales,05/07/2010,,135237
2239,Edwards,B,Gina,female,Brand Manager,Marketing,22/11/2007,08/08/2009,167298
2240,Wood,Q,Chase,male,Product Developer,Research & Development,13/05/2005,11/01/2010,243490
2241,Carr,C,Sean,female,Warehouse Manager,Logistics,11/05/2006,21/11/2007,130732
2242,David,J,Lonnie,male,Customer Service Representative,Customer Service,29/12/2008,02/11/2009,218947
2243,Lopez,NA,Amy,male,IT Support Specialist,IT,02/07/2007,,192005
2244,Smith,I,Tara,other,Innovation Manager,Research & Development,06/12/2009,,102209
2245,Molina,T,Laura,male,Compliance Auditor,Quality Assurance,28/07/2011,,173762
2246,Cox,D,Lindsey,female,Quality Control Specialist,Production,05/03/2009,,89708
2247,NA,NA,NA,male,Project Coordinator,Operations,22/08/2009,,142335
2248,Mejia,T,Jason,male,Sales Representative,Sales,11/11/2010,,112825
2249,Francis,J,Roger,other,Financial Analyst,Finance,25/02/2009,20/12/2011,226372
2250,Garcia,U,Alexis,female,Transportation Supervisor,Logistics,09/12/2006,,200977
2251,Adams,V,NA,male,Operations Analyst,Operations,02/08/2009,,187335
2252,Pearson,Q,NA,female,Corporate Counsel,Legal,18/10/2011,,117521
2253,Thomas,V,Lindsay,male,Marketing Coordinator,Marketing,19/07/2010,,116588
2254,Mcintosh,V,James,other,QA Analyst,Quality Assurance,14/01/2010,23/02/2010,172524
2255,Kelly,B,Angela,male,Sales Manager,Sales,31/10/2008,10/03/2009,103055
2256,Thompson,X,Timothy,other,Product Developer,Research & Development,09/05/2005,,115801
2257,Montes,Y,Michele,female,Research Scientist,Research & Development,05/03/2006,,207180
2258,Perkins,G,Patrick,other,Marketing Director,Marketing,28/12/2008,,39228
2259,Austin,K,Felicia,other,Account Executive,Sales,25/06/2010,,150149
2260,Peterson,Q,Chloe,male,Project Coordinator,Operations,07/03/2008,,154617
2261,Barrett,NA,James,female,Logistics Coordinator,Logistics,31/03/2008,,238153
2262,Weeks,R,Don,male,Marketing Coordinator,Marketing,02/07/2006,02/09/2007,94976
2263,Zuniga,Y,Michael,female,Sales Manager,Sales,07/06/2007,10/05/2008,191599
2264,Powell,F,Amanda,female,Controller,Finance,22/01/2010,,246462
2265,Love,F,Trevor,female,Production Manager,Production,05/12/2008,,173423
2266,King,P,Brian,female,Customer Service Representative,Customer Service,16/08/2006,26/11/2008,99947
2267,Young,M,NA,male,Warehouse Manager,Logistics,08/05/2008,04/01/2011,176453
2268,Reid,W,Donna,male,Corporate Counsel,Legal,30/12/2011,30/12/2011,218356
2269,Anderson,N,Carla,female,Logistics Coordinator,Logistics,21/05/2008,,109451
2270,Contreras,E,Amy,other,Project Coordinator,Operations,24/08/2008,19/04/2011,58954
2271,Sparks,G,Margaret,male,Benefits Coordinator,Human Resources,06/06/2008,,225312
2272,Miller,I,Lori,female,HR Manager,Human Resources,19/05/2006,,83806
2273,Lawrence,W,NA,female,Sales Manager,Sales,13/10/2011,,97318
2274,White,I,Tommy,female,Call Center Supervisor,Customer Service,28/07/2009,,217054
2275,Perez,NA,Robert,male,Support Specialist,Customer Service,18/12/2007,,146182
2276,Mccarthy,R,Darrell,female,Buyer,Procurement,18/09/2009,21/09/2009,192634
2277,Andrews,F,Angela,female,Lab Technician,Research & Development,16/01/2005,,171288
2278,Reid,E,Richard,other,Social Media Specialist,Marketing,30/10/2009,,48861
2279,Wong,C,Gerald,other,Customer Service Representative,Customer Service,18/11/2009,,52332
2280,Martinez,W,Amber,male,Director of Operations,Operations,25/10/2008,,169379
2281,Johnson,X,Sandy,female,Benefits Coordinator,Human Resources,21/01/2007,,146840
2282,Garcia,C,Jesse,other,Contract Negotiator,Procurement,21/02/2009,02/08/2009,109003
2283,Andrews,A,Vanessa,female,Sales Representative,Sales,12/05/2007,,104563
2284,Hale,X,Alicia,other,Compliance Officer,Legal,18/08/2007,28/08/2009,149562
2285,Sheppard,T,Deborah,other,Finance Director,Finance,18/06/2010,02/11/2010,228774
2286,Randall,Y,Rachel,other,Product Developer,Research & Development,30/12/2011,,106369
2287,Gibson,U,Keith,female,Logistics Coordinator,Logistics,19/04/2011,09/12/2011,141439
2288,Wright,X,Marc,female,Operations Analyst,Operations,30/01/2010,,133733
2289,Chavez,F,Timothy,male,Compliance Auditor,Quality Assurance,12/05/2010,,248402
2290,Bright,Q,Brian,other,Marketing Director,Marketing,17/12/2007,,61050
2291,Edwards,K,Norma,male,Operations Analyst,Operations,17/10/2010,06/12/2011,227721
2292,Dawson,NA,Patricia,male,Systems Administrator,IT,06/08/2008,,241627
2293,Huerta,W,Travis,female,Compliance Officer,Legal,02/10/2005,,197629
2294,Cameron,B,Lindsey,female,Logistics Coordinator,Logistics,31/01/2011,11/03/2011,96165
2295,Garrison,R,Kristen,female,HR Assistant,Human Resources,28/04/2005,,153139
2296,Flores,C,Jerry,other,Network Engineer,IT,19/11/2009,,188135
2297,Ayala,Q,David,female,Corporate Counsel,Legal,16/12/2008,20/01/2011,42460
2298,Melton,O,Samantha,other,Contract Negotiator,Procurement,20/06/2005,13/04/2006,128948
2299,Price,Z,Cynthia,male,Project Coordinator,Operations,25/02/2010,,68740
2300,Stone,Z,Brian,other,Support Specialist,Customer Service,17/11/2006,20/07/2009,180792
2301,Martin,Y,Hannah,other,Transportation Supervisor,Logistics,07/10/2006,,42389
2302,Branch,NA,Katherine,male,Research Scientist,Research & Development,06/05/2007,,51579
2303,Thornton,NA,Paul,male,Support Specialist,Customer Service,14/05/2010,10/09/2010,215321
2304,Lee,A,Margaret,female,Product Developer,Research & Development,29/09/2010,,246442
2305,Castillo,Z,Patricia,male,Logistics Coordinator,Logistics,22/11/2005,,201157
2306,Jones,W,Mitchell,other,Marketing Coordinator,Marketing,01/08/2007,17/01/2011,113020
2307,Morales,D,Andrew,other,Customer Service Representative,Customer Service,14/03/2006,,72204
2308,Torres,Y,Anthony,other,Operations Manager,Operations,22/04/2006,,69817
2309,Gonzalez,D,Edwin,male,Quality Control Specialist,Production,05/05/2011,01/08/2011,158675
2310,Hill,G,NA,other,Social Media Specialist,Marketing,15/07/2005,,208146
2311,Reed,H,Christian,male,Sales Manager,Sales,03/03/2006,29/12/2009,211746
2312,Reeves,T,Nichole,male,Lab Technician,Research & Development,17/12/2010,,89332
2313,Scott,B,NA,male,Research Scientist,Research & Development,20/01/2008,19/06/2008,145368
2314,Brown,K,Adam,other,Regional Sales Director,Sales,13/09/2011,,222873
2315,Reeves,M,Joel,female,IT Support Specialist,IT,01/01/2009,,172526
2316,Mcdaniel,H,Jessica,other,Brand Manager,Marketing,21/07/2007,27/12/2009,220278
2317,Allen,I,Douglas,other,Manufacturing Technician,Production,05/07/2007,,158507
2318,Keller,M,Ashley,female,Brand Manager,Marketing,08/07/2007,,192889
2319,Howard,W,Randy,other,Contract Negotiator,Procurement,01/02/2010,27/11/2010,144383
2320,Buchanan,T,Drew,other,Social Media Specialist,Marketing,10/10/2008,,152257
2321,Larsen,N,Martha,male,Customer Experience Manager,Customer Service,04/02/2009,,87241
2322,Pena,N,Victoria,male,Director of Operations,Operations,20/12/2009,19/05/2011,99491
2323,Fischer,K,Lisa,other,Corporate Counsel,Legal,14/04/2005,26/12/2007,239533
2324,Ramirez,H,Linda,female,QA Analyst,Quality Assurance,15/08/2009,24/11/2009,91373
2325,Rose,O,Samuel,male,Controller,Finance,24/03/2009,,39897
2326,Roberts,I,Joel,female,Systems Administrator,IT,23/06/2005,,47095
2327,Mcdonald,Z,Vernon,female,Contract Specialist,Legal,18/03/2007,,119611
2328,NA,T,Kimberly,other,QA Manager,Quality Assurance,31/12/2010,,222371
2329,Martinez,L,Donald,female,Contract Specialist,Legal,17/12/2010,,246934
2330,Vazquez,O,Debbie,female,Finance Director,Finance,15/07/2010,31/05/2011,168488
2331,Smith,Z,Robert,male,Compliance Auditor,Quality Assurance,19/02/2011,,214585
2332,Lopez,U,Brian,other,Corporate Counsel,Legal,30/03/2009,,184850
2333,Walton,NA,Michael,male,Lab Technician,Research & Development,10/02/2007,,219576
2334,Hardy,G,Gregory,female,Regional Sales Director,Sales,08/04/2005,,97540
2335,NA,U,Ronnie,other,Logistics Coordinator,Logistics,06/02/2010,04/08/2010,114191
2336,Gilmore,L,Jennifer,other,Quality Inspector,Quality Assurance,22/12/2006,,246958
2337,Wilkins,K,Brittany,other,Product Developer,Research & Development,27/07/2008,,56219
2338,Barnes,X,April,female,Customer Service Representative,Customer Service,29/08/2007,,145479
2339,Hill,C,Janet,male,Manufacturing Technician,Production,23/07/2010,17/09/2011,68593
2340,Nicholson,NA,Kathleen,other,Controller,Finance,10/09/2009,,176421
2341,Peck,G,Michael,female,Innovation Manager,Research & Development,20/11/2006,15/05/2009,208160
2342,Taylor,U,Ronnie,male,Accountant,Finance,11/04/2005,,146752
2343,Walker,E,Alice,other,Supply Chain Analyst,Logistics,15/04/2007,08/12/2011,149313
2344,Lambert,T,Ernest,other,Warehouse Manager,Logistics,22/10/2008,,234240
2345,Rivera,C,Brandon,female,QA Analyst,Quality Assurance,28/05/2010,,68779
2346,Robinson,M,Brenda,male,Sales Manager,Sales,15/03/2007,,108092
2347,Moreno,NA,Scott,female,Benefits Coordinator,Human Resources,18/03/2008,,78564
2348,Williams,NA,Barry,other,HR Assistant,Human Resources,30/06/2007,01/12/2007,180527
2349,Jones,X,Barbara,other,Benefits Coordinator,Human Resources,28/05/2008,01/08/2009,81533
2350,Rodriguez,M,Richard,male,Compliance Officer,Legal,05/08/2005,06/04/2011,106246
2351,Williams,R,Michelle,other,Quality Control Specialist,Production,25/11/2007,,69705
2352,Martin,E,Jeremy,male,Supply Chain Analyst,Logistics,15/04/2008,,88522
2353,Molina,A,Kenneth,other,HR Assistant,Human Resources,23/04/2005,11/06/2010,189785
2354,Bolton,U,Ronald,female,Research Scientist,Research & Development,05/08/2009,28/11/2011,147937
2355,Wood,R,Marissa,male,Operations Analyst,Operations,28/12/2010,,236512
2356,Williams,G,Robert,male,Marketing Coordinator,Marketing,19/08/2005,,215007
2357,Mcneil,NA,NA,female,Manufacturing Technician,Production,03/11/2006,,144475
2358,Atkins,NA,William,other,Logistics Coordinator,Logistics,01/04/2009,09/11/2010,188095
2359,Meyer,X,Makayla,other,Procurement Specialist,Procurement,03/08/2008,,249255
2360,Keith,N,Jason,female,HR Manager,Human Resources,15/06/2010,,93528
2361,Henderson,Q,Dawn,female,Recruitment Specialist,Human Resources,09/02/2005,,85007
2362,Lewis,O,Bradley,male,Compliance Officer,Legal,01/05/2009,,240473
2363,Green,T,Sara,male,Contract Negotiator,Procurement,18/06/2011,,137457
2364,Dalton,Q,Jeffrey,other,Supply Chain Manager,Procurement,12/03/2007,,147031
2365,Rogers,Z,April,female,Supply Chain Analyst,Logistics,15/06/2010,,131982
2366,Perez,A,Kimberly,male,Plant Supervisor,Production,12/07/2007,,194796
2367,Suarez,M,Cindy,male,Manufacturing Technician,Production,04/04/2005,,93814
2368,Owens,M,Wendy,male,Controller,Finance,27/07/2008,26/03/2011,92228
2369,NA,I,Marcus,other,Research Scientist,Research & Development,29/04/2010,,187129
2370,NA,R,Anthony,other,Financial Analyst,Finance,09/03/2011,04/04/2011,101237
2371,Riley,O,Leah,other,Customer Service Representative,Customer Service,03/05/2011,,129889
2372,Hawkins,H,Jonathan,other,Director of Operations,Operations,02/09/2008,,189478
2373,Smith,V,David,other,Transportation Supervisor,Logistics,05/01/2008,,224407
2374,Parker,L,Angela,other,Operations Manager,Operations,07/12/2010,15/05/2011,189419
2375,Lewis,Y,Michele,other,Corporate Counsel,Legal,03/01/2008,,71198
2376,Jackson,S,Robert,female,Quality Control Specialist,Production,31/01/2008,15/09/2008,213103
2377,Boyle,N,Alicia,other,Benefits Coordinator,Human Resources,26/11/2006,,231864
2378,Newton,H,Michael,other,QA Manager,Quality Assurance,10/11/2010,,70682
2379,Erickson,N,Justin,other,Operations Manager,Operations,23/03/2005,08/08/2008,228504
2380,Hernandez,NA,Catherine,male,Quality Inspector,Quality Assurance,12/11/2006,,208771
2381,Jackson,U,Michael,male,Project Coordinator,Operations,19/08/2011,21/11/2011,147973
2382,Velasquez,S,Christopher,female,Sales Manager,Sales,23/11/2010,,168923
2383,Johnston,W,Stacy,other,Network Engineer,IT,01/12/2011,,152209
2384,NA,Q,Hunter,female,Supply Chain Analyst,Logistics,18/04/2007,23/12/2008,136513
2385,Campbell,X,Elizabeth,other,Marketing Coordinator,Marketing,17/01/2005,,102300
2386,Suarez,NA,Jessica,female,Marketing Director,Marketing,07/02/2009,,203383
2387,Lopez,R,Christy,other,Compliance Auditor,Quality Assurance,11/03/2010,10/08/2010,124872
2388,Taylor,M,Stephanie,female,Marketing Director,Marketing,31/07/2009,14/01/2011,242866
2389,Robinson,F,Thomas,male,HR Manager,Human Resources,15/09/2006,17/12/2009,79551
2390,Mills,NA,Michael,female,Research Scientist,Research & Development,07/12/2007,,242268
2391,Bryant,N,Ashley,female,Corporate Counsel,Legal,11/10/2009,,152066
2392,Brown,K,Amy,female,Innovation Manager,Research & Development,25/05/2009,,132754
2393,Johnson,P,Teresa,female,Product Developer,Research & Development,21/10/2009,,145674
2394,Washington,O,Joshua,female,QA Manager,Quality Assurance,08/09/2005,,223059
2395,Osborne,Z,Deanna,other,Sales Manager,Sales,25/03/2007,,165306
2396,Greer,I,Robin,male,Compliance Officer,Legal,01/06/2010,,47641
2397,Baldwin,J,Jeffrey,other,IT Support Specialist,IT,08/04/2007,,221685
2398,Gould,X,Shelby,male,Innovation Manager,Research & Development,16/03/2010,29/09/2011,201982
2399,Adkins,J,Whitney,other,Brand Manager,Marketing,05/03/2005,,179652
2400,Stone,T,Sean,other,Compliance Auditor,Quality Assurance,29/09/2007,17/07/2008,232708
2401,Patterson,T,Bruce,female,Network Engineer,IT,14/04/2010,,166946
2402,Jones,V,Erica,other,Call Center Supervisor,Customer Service,20/03/2011,14/10/2011,248254
2403,Garcia,X,William,male,Manufacturing Technician,Production,04/10/2006,,40636
2404,Stewart,V,Paul,male,Innovation Manager,Research & Development,28/02/2011,,137314
2405,Myers,W,Jonathan,male,Sales Manager,Sales,08/02/2006,29/08/2007,50150
2406,Nixon,S,Theodore,male,Transportation Supervisor,Logistics,28/10/2008,,198852
2407,Chandler,G,Mary,other,Paralegal,Legal,08/12/2011,,203760
2408,Sullivan,Q,NA,male,Controller,Finance,28/12/2010,,205116
2409,Salazar,NA,Mckenzie,male,Research Scientist,Research & Development,11/10/2009,16/10/2009,150340
2410,Cherry,P,Timothy,other,Account Executive,Sales,22/11/2007,,118447
2411,Reed,C,Rebecca,female,Customer Experience Manager,Customer Service,07/09/2008,22/09/2010,131136
2412,Rose,NA,Christopher,female,Finance Director,Finance,14/03/2011,,226943
2413,Hill,G,NA,other,Buyer,Procurement,11/11/2009,27/09/2011,203285
2414,Williams,P,Michele,male,Customer Experience Manager,Customer Service,05/04/2010,25/05/2010,64886
2415,Black,Y,Steven,other,Regional Sales Director,Sales,21/12/2006,,215500
2416,Houston,E,Mary,male,Finance Director,Finance,30/06/2007,11/09/2010,123495
2417,Boyer,H,Dennis,other,Compliance Officer,Legal,11/05/2011,,70308
2418,Carrillo,M,Donald,other,Marketing Coordinator,Marketing,21/02/2009,12/06/2009,225975
2419,Martinez,L,Rita,female,Product Developer,Research & Development,12/04/2007,05/07/2007,125405
2420,Parker,S,Hannah,male,Buyer,Procurement,11/06/2005,22/09/2006,109039
2421,Livingston,NA,Kelly,female,Benefits Coordinator,Human Resources,14/06/2011,10/12/2011,166781
2422,NA,NA,Wendy,other,Recruitment Specialist,Human Resources,15/02/2006,,105836
2423,Johns,L,Joanne,male,Operations Manager,Operations,31/12/2009,,128153
2424,Haynes,Q,Michele,other,Contract Specialist,Legal,09/10/2006,,247462
2425,Collins,Z,Christopher,male,Lab Technician,Research & Development,06/01/2010,,207363
2426,Green,M,Alan,other,Production Manager,Production,13/10/2005,24/10/2011,219576
2427,Cooper,S,Jason,male,Systems Administrator,IT,11/12/2010,,232348
2428,Simpson,S,Alexander,other,Accountant,Finance,10/08/2010,,230856
2429,Alvarado,I,Natalie,female,Contract Negotiator,Procurement,03/12/2009,,185660
2430,Sparks,Y,Stephanie,female,IT Manager,IT,10/12/2005,03/04/2011,208468
2431,Munoz,W,Dakota,other,QA Manager,Quality Assurance,02/01/2005,14/02/2011,165077
2432,Lewis,K,Traci,male,Sales Representative,Sales,22/11/2010,14/10/2011,207085
2433,NA,I,Robin,male,QA Analyst,Quality Assurance,05/02/2007,,52499
2434,Ali,Z,Joshua,other,Benefits Coordinator,Human Resources,05/01/2011,,38282
2435,Torres,O,Alison,female,IT Manager,IT,08/01/2010,,165333
2436,NA,B,Kenneth,male,HR Assistant,Human Resources,28/05/2011,,60616
2437,Peck,H,Scott,other,Supply Chain Analyst,Logistics,07/11/2009,,134590
2438,Estrada,O,Justin,other,QA Manager,Quality Assurance,10/09/2010,,180551
2439,Johnson,P,Andrea,male,Innovation Manager,Research & Development,09/05/2007,,37751
2440,Villa,J,Shawn,female,Network Engineer,IT,10/11/2005,04/10/2010,139747
2441,Davenport,X,Bryan,other,Compliance Auditor,Quality Assurance,12/08/2007,,123448
2442,Mercer,H,Daniel,other,Account Executive,Sales,03/01/2007,,127450
2443,Luna,Q,Maria,male,Sales Manager,Sales,23/05/2006,,101627
2444,Martinez,L,Cory,other,Systems Administrator,IT,21/09/2006,,43174
2445,Cole,Z,Rebecca,female,Sales Manager,Sales,16/04/2005,,131822
2446,Phillips,U,Bobby,other,Customer Experience Manager,Customer Service,02/10/2008,,204170
2447,Baker,J,Christopher,male,Procurement Specialist,Procurement,15/08/2007,,214765
2448,Harrell,M,Angel,male,Call Center Supervisor,Customer Service,30/05/2006,,176461
2449,Ellis,Q,Lauren,female,Project Coordinator,Operations,11/11/2011,,111426
2450,Castro,R,Juan,other,Buyer,Procurement,12/10/2006,,154711
2451,Cervantes,D,Richard,male,Marketing Coordinator,Marketing,27/04/2009,,109258
2452,Smith,Q,Jessica,male,Operations Analyst,Operations,24/02/2008,,190905
2453,Leblanc,B,NA,male,Finance Director,Finance,16/03/2011,,171577
2454,NA,E,Michelle,male,Customer Experience Manager,Customer Service,08/02/2005,,172974
2455,Mendez,A,Brenda,male,Contract Negotiator,Procurement,26/12/2007,,230585
2456,Williams,D,Elizabeth,female,Compliance Auditor,Quality Assurance,10/01/2011,,52184
2457,Brooks,NA,Kristen,other,Contract Negotiator,Procurement,27/04/2007,20/08/2011,67241
2458,Green,F,Ethan,other,Product Developer,Research & Development,01/12/2008,,93534
2459,NA,Z,Angela,male,Controller,Finance,18/02/2005,,196485
2460,Howard,Z,Michael,female,IT Support Specialist,IT,04/11/2006,,158814
2461,Mosley,L,Kaitlin,female,Support Specialist,Customer Service,17/06/2011,,186105
2462,James,R,Maria,male,Lab Technician,Research & Development,21/07/2011,,78919
2463,Mendez,W,Sarah,female,Marketing Coordinator,Marketing,12/02/2010,,117693
2464,Adams,L,Allison,male,Sales Representative,Sales,17/01/2010,,63226
2465,Santos,F,Joshua,other,Paralegal,Legal,03/07/2011,,110750
2466,Smith,G,Amanda,male,Warehouse Manager,Logistics,10/08/2005,,62684
2467,Villegas,C,Kathryn,male,QA Analyst,Quality Assurance,03/12/2008,,219331
2468,Clark,F,Victor,male,Network Engineer,IT,09/09/2006,,106666
2469,Scott,NA,John,other,Controller,Finance,11/11/2007,,248332
2470,Edwards,J,David,female,Customer Service Representative,Customer Service,09/04/2009,,191232
2471,Nichols,W,Michael,other,Contract Specialist,Legal,12/01/2011,,88843
2472,Figueroa,M,Joseph,female,IT Manager,IT,07/02/2011,29/03/2011,152785
2473,Jenkins,Y,Nicholas,female,Customer Experience Manager,Customer Service,15/02/2005,,44126
2474,Gomez,A,Pamela,other,Product Developer,Research & Development,10/03/2006,,73912
2475,Rivera,D,Jocelyn,female,Sales Manager,Sales,01/09/2005,,249838
2476,Eaton,W,Austin,female,QA Manager,Quality Assurance,17/05/2006,,85798
2477,Gilbert,F,Susan,other,Benefits Coordinator,Human Resources,16/08/2005,,199260
2478,Marshall,K,Veronica,male,Research Scientist,Research & Development,18/07/2008,,120678
2479,Flowers,L,Diana,female,Accountant,Finance,05/09/2011,,48954
2480,Bush,X,James,male,Warehouse Manager,Logistics,13/03/2005,,168667
2481,Long,F,Sandra,other,Customer Service Representative,Customer Service,10/01/2006,,71441
2482,Lin,V,Keith,female,Financial Analyst,Finance,30/09/2008,,117838
2483,Thomas,H,NA,female,Financial Analyst,Finance,19/05/2011,,118302
2484,Oliver,F,Nicholas,male,QA Analyst,Quality Assurance,17/09/2011,,193557
2485,Dixon,NA,Danielle,other,Plant Supervisor,Production,14/04/2008,,190583
2486,Booth,O,Alicia,female,Brand Manager,Marketing,01/10/2006,,111842
2487,Lambert,NA,Kathleen,female,IT Manager,IT,16/08/2009,,108476
2488,Contreras,NA,Daniel,female,HR Manager,Human Resources,17/10/2009,,147226
2489,Bolton,L,Richard,other,Call Center Supervisor,Customer Service,06/02/2007,08/05/2011,229361
2490,Davis,C,Eric,female,Research Scientist,Research & Development,19/05/2011,29/10/2011,213686
2491,Camacho,Y,Robert,female,Logistics Coordinator,Logistics,24/05/2008,,122305
2492,Reynolds,NA,Rachel,female,Compliance Auditor,Quality Assurance,21/08/2010,07/10/2010,233120
2493,Jones,NA,Nicole,female,Compliance Officer,Legal,14/05/2009,,166930
2494,Kirby,N,Scott,male,Social Media Specialist,Marketing,16/05/2010,,128567
2495,Moore,O,NA,female,Supply Chain Manager,Procurement,24/10/2009,,193786
2496,Ayala,N,William,other,Compliance Officer,Legal,16/05/2007,,87592
2497,Baker,G,NA,other,HR Manager,Human Resources,24/07/2006,02/02/2007,234086
2498,Andrews,Q,Mariah,other,Plant Supervisor,Production,23/04/2010,,148284
2499,Thompson,NA,Bradley,male,Finance Director,Finance,09/03/2009,,137264
2500,Peterson,S,Joseph,male,Supply Chain Manager,Procurement,24/04/2005,,227409
2501,Cruz,M,Laura,female,Lab Technician,Research & Development,06/03/2008,,71524
2502,Medina,F,Misty,other,IT Support Specialist,IT,31/05/2007,,210259
2503,Bailey,G,Luis,other,Benefits Coordinator,Human Resources,25/11/2007,,103368
2504,Monroe,R,Julie,female,Quality Inspector,Quality Assurance,21/03/2010,,59228
2505,Gregory,S,Joshua,other,Compliance Auditor,Quality Assurance,15/05/2008,,185093
2506,Rosario,R,Brittany,female,Manufacturing Technician,Production,22/09/2009,01/08/2010,142076
2507,Rose,N,Alexandra,other,Finance Director,Finance,30/05/2011,,220039
2508,Bradford,NA,James,male,Compliance Officer,Legal,29/01/2010,25/09/2011,90022
2509,Mueller,NA,Noah,female,Plant Supervisor,Production,23/10/2009,,68711
2510,Dawson,S,Javier,male,Manufacturing Technician,Production,19/11/2008,10/03/2009,164257
2511,Newman,E,Judy,other,Contract Negotiator,Procurement,19/11/2008,,238611
2512,Huynh,K,Melinda,other,Buyer,Procurement,05/05/2006,,223904
2513,Cervantes,O,NA,other,Marketing Coordinator,Marketing,04/08/2006,,91721
2514,Tucker,B,Gregory,male,Quality Control Specialist,Production,06/02/2007,01/03/2009,90538
2515,Rodriguez,NA,Peter,other,Brand Manager,Marketing,29/03/2006,01/04/2011,181040
2516,Delgado,N,Richard,female,Buyer,Procurement,19/06/2008,,79716
2517,Hendricks,G,Michael,female,Warehouse Manager,Logistics,18/06/2007,,145004
2518,Baird,M,Lindsey,female,Marketing Director,Marketing,24/05/2009,,232102
2519,Blackwell,Y,Kenneth,other,Supply Chain Manager,Procurement,03/10/2009,09/08/2010,46924
2520,King,E,NA,male,Buyer,Procurement,17/07/2007,,206270
2521,Mcdonald,J,NA,female,Production Manager,Production,02/03/2005,,111689
2522,Moore,NA,Sarah,male,Finance Director,Finance,28/04/2008,,194592
2523,Greene,Q,Alexander,male,Financial Analyst,Finance,07/05/2006,06/09/2008,129228
2524,Bullock,NA,Dawn,other,Finance Director,Finance,28/06/2005,19/06/2006,145445
2525,Carter,N,Gerald,female,Regional Sales Director,Sales,29/09/2008,19/02/2010,245545
2526,Brown,D,Tracy,other,Quality Inspector,Quality Assurance,03/07/2005,,101819
2527,Snyder,E,Denise,other,Quality Inspector,Quality Assurance,30/09/2007,03/05/2010,159601
2528,David,NA,Melissa,female,Recruitment Specialist,Human Resources,27/06/2009,13/01/2011,237978
2529,Simmons,E,Michelle,female,Innovation Manager,Research & Development,09/04/2008,19/06/2009,152694
2530,Horton,F,Misty,other,Compliance Officer,Legal,16/05/2011,,226876
2531,Mitchell,A,Nicholas,male,QA Manager,Quality Assurance,24/03/2011,,56775
2532,Rodriguez,U,Laura,female,Innovation Manager,Research & Development,27/07/2010,,65865
2533,Lee,T,Timothy,female,Social Media Specialist,Marketing,15/06/2008,,229441
2534,Taylor,G,Aaron,female,Supply Chain Analyst,Logistics,21/03/2006,15/08/2008,81037
2535,Allen,M,Robert,other,Recruitment Specialist,Human Resources,12/01/2008,30/12/2009,68318
2536,Howard,I,Nicholas,other,Marketing Coordinator,Marketing,09/03/2011,19/11/2011,232087
2537,Gonzales,NA,Karen,other,Support Specialist,Customer Service,20/04/2006,,43842
2538,Estrada,X,Bob,male,Buyer,Procurement,02/10/2005,,221062
2539,Vaughan,Z,April,male,Accountant,Finance,01/04/2007,,94759
2540,Perez,K,Jonathan,other,Operations Manager,Operations,10/02/2007,,155966
2541,Valentine,X,Ricardo,other,Customer Experience Manager,Customer Service,15/02/2010,05/10/2011,60504
2542,Watkins,T,Barbara,other,Production Manager,Production,09/10/2006,,119600
2543,Dunn,D,NA,male,Paralegal,Legal,25/02/2010,,118212
2544,Oliver,E,NA,female,Sales Representative,Sales,12/06/2007,,168607
2545,Avila,B,Wayne,female,Customer Experience Manager,Customer Service,30/10/2007,,172222
2546,Young,D,Todd,male,HR Manager,Human Resources,29/05/2008,,84874
2547,Cole,K,Mary,female,Social Media Specialist,Marketing,28/01/2010,,92067
2548,Gordon,N,Stephanie,male,Sales Manager,Sales,18/06/2009,,203129
2549,Forbes,F,Tiffany,other,Finance Director,Finance,17/04/2006,26/11/2006,84859
2550,Taylor,I,Ronald,female,Customer Service Representative,Customer Service,11/04/2007,,242385
2551,Bryan,B,NA,male,Manufacturing Technician,Production,23/08/2009,,136785
2552,Simmons,U,Holly,female,Account Executive,Sales,15/07/2010,,213650
2553,Shelton,I,Ross,other,Transportation Supervisor,Logistics,04/08/2007,,234597
2554,Duke,A,John,male,Network Engineer,IT,02/11/2009,,242925
2555,Thomas,M,Ryan,other,Finance Director,Finance,09/11/2010,,169297
2556,NA,K,Joseph,male,Systems Administrator,IT,01/10/2006,,64386
2557,Ward,B,Gavin,other,Financial Analyst,Finance,25/04/2011,,143625
2558,Johnson,X,Matthew,other,Contract Negotiator,Procurement,07/04/2009,,102284
2559,Lopez,K,Patrick,female,Research Scientist,Research & Development,15/05/2005,26/06/2009,38959
2560,Hughes,L,Karen,other,Finance Director,Finance,16/12/2008,17/02/2009,239160
2561,Washington,Z,Thomas,male,Lab Technician,Research & Development,03/04/2010,,126219
2562,Hernandez,W,Erika,male,Director of Operations,Operations,05/02/2006,08/01/2011,51532
2563,Hodge,Z,Jill,male,Marketing Director,Marketing,06/09/2005,,217568
2564,NA,NA,Heather,other,Financial Analyst,Finance,06/04/2008,,75895
